,x1,y1,x,y,angle,size
486,1090,229,-36,-37,-2.342496716819479,51.62363799656123
487,1111,229,-60,-67,-2.3011320948186746,89.9388681271896
488,1132,229,-12,-26,-2.0032041023654346,28.635642126552707
489,1153,229,14,37,1.1856388204314225,39.92492955535426
490,1174,229,10,41,1.331564726831236,42.20189569201838
491,1195,229,27,84,1.2597980461893556,88.23264701911646
492,1216,229,35,179,1.3723266535020227,182.58422713914803
493,1237,229,45,66,0.9723774333163594,79.88116173416608
494,1258,229,-122,143,2.2736755357593634,188.73261509341728
495,19,250,6,54,1.460139105621001,54.3323108288245
496,103,250,-15,16,2.293775680196388,22.67156809750927
497,376,250,-22,63,1.9208412150400425,67.06713054842886
498,397,250,-16,70,1.8090410849736416,72.03471385380801
499,418,250,-10,54,1.7717505904829935,55.10898293381942
500,460,250,0,-112,-1.5797246609747333,112.0044641967453
501,481,250,5,-283,-1.5531303202829974,283.0441661649291
502,502,250,-36,-202,-1.7519564460528563,205.36065835500236
503,523,250,-25,-189,-1.7023079981145555,190.64626930522402
504,544,250,-1,-4,-1.8157749899217608,4.123105625617661
505,607,250,-7,39,1.7483924940783846,39.6232255123179
506,628,250,-12,90,1.7033478590915707,90.79647570252934
507,649,250,-48,93,2.0429183091986736,105.54619841567009
508,670,250,-33,80,1.972666974235353,86.92525524840292
509,691,250,-29,-49,-2.096380120346507,57.8013840664737
510,712,250,-25,-145,-1.7482211731960449,147.31259280862582
511,733,250,-8,-53,-1.7390030986519827,53.75872022286245
512,754,250,1,14,1.4288992721907328,14.142135623730951
513,775,250,-4,-21,-1.7590178320996674,21.37755832643195
514,796,250,-21,37,2.0870269974066447,42.5440947723653
515,817,250,-10,-78,-1.698305885010135,78.63841300535
516,838,250,-31,-104,-1.8692952583810758,108.81176406988355
517,859,250,-35,-102,-1.9013443081853187,107.83784122468327
518,985,250,5,11,1.0714496051147666,12.529964086141668
519,1006,250,57,64,0.843184994168386,85.70297544426332
520,1027,250,31,58,1.0870172096636879,66.64833081180653
521,1048,250,-14,-24,-2.0988707752212563,27.784887978899608
522,1069,250,-26,-43,-2.131483321777702,50.774009099144415
523,1090,250,-30,-30,-2.356194490192345,42.42640687119285
524,1111,250,-39,-57,-2.17084654019665,69.06518659932803
525,1132,250,-68,-115,-2.1112158270654806,134.1118935814419
526,1153,250,1,8,1.3258176636680326,8.246211251235321
527,1174,250,25,78,1.2606282660069106,81.9084855189009
528,1195,250,29,81,1.2269905257047395,86.03487664894976
529,1216,250,25,195,1.4382447944982226,196.72569735548024
530,1237,250,29,63,1.1393956002293444,69.35416353759881
531,1258,250,-73,108,2.1715101101058902,130.91982279242512
532,19,271,0,71,1.5707963267948966,71.0
533,40,271,3,2,0.7853981633974483,4.242640687119285
534,376,271,-26,53,2.0268683231445075,59.033888572581766
535,397,271,-24,117,1.7731179551732004,119.4361754243663
536,418,271,-23,81,1.8474646658767917,84.20213774008353
537,460,271,-15,-109,-1.7165444535033338,110.16805344563369
538,481,271,-53,-259,-1.7763458942134762,264.5694615786183
539,502,271,-26,-177,-1.7166459299858108,178.89941307897016
540,523,271,-25,-160,-1.7257930687188376,161.94134740701648
541,544,271,-3,-31,-1.695151321341658,32.2490309931942
542,607,271,-7,47,1.7393932664043261,47.67598976424087
543,628,271,-21,80,1.8275046572282823,82.71033792700887
544,649,271,-37,125,1.865918794003496,130.64838307457157
545,670,271,-36,54,2.1715101101058902,65.45991139621256
546,691,271,-24,-80,-1.8622531212727638,83.5224520712844
547,712,271,-47,-204,-1.7972371369120588,209.34421415458323
548,733,271,-4,-53,-1.6648575614228829,53.23532661682466
549,754,271,-1,-4,-1.8157749899217608,4.123105625617661
550,775,271,6,-71,-1.4725223735388875,71.34423592694787
551,796,271,19,94,1.3611564809206842,96.1041102138717
552,817,271,3,-24,-1.4056476493802699,24.331050121192877
553,838,271,-32,-107,-1.86995185710484,111.97321108193691
554,859,271,-22,-118,-1.763297961604876,120.22063050907694
555,880,271,-1,-4,-1.7681918866447774,5.0990195135927845
556,964,271,4,4,0.8960553845713439,6.4031242374328485
557,985,271,4,7,0.9505468408120752,8.602325267042627
558,1006,271,12,24,1.1071487177940904,26.832815729997478
559,1027,271,59,105,1.0588591504876925,120.44085685513866
560,1048,271,2,4,1.1071487177940904,4.47213595499958
561,1069,271,-33,-63,-2.065683769225971,71.58910531638176
562,1090,271,-36,-40,-2.3036114285814033,53.81449618829484
563,1111,271,-15,-16,-2.293775680196388,22.67156809750927
564,1132,271,-104,-114,-2.3151217116018907,154.98709623707387
565,1153,271,-35,-30,-2.416726509974452,46.75467891024384
566,1174,271,1,12,1.4056476493802699,12.165525060596439
567,1195,271,23,65,1.2306992072851342,68.9492567037528
568,1216,271,52,183,1.2888917807376608,190.5203401214684
569,1237,271,37,87,1.168682311143134,94.54099639838793
570,1258,271,-42,83,2.039251591062394,93.02150289046077
571,19,292,6,26,1.3439974787410107,26.68332812825267
572,40,292,14,13,0.7853981633974483,19.79898987322333
573,187,292,-14,11,2.4756234162106834,17.804493814764857
574,250,292,0,-4,-1.5707963267948966,4.0
575,376,292,-58,77,2.224606348734424,97.0051545022222
576,397,292,-32,117,1.845706168275569,121.56479753612885
577,418,292,-38,65,2.1112158270654806,75.8023746329889
578,439,292,2,11,1.3258176636680326,12.36931687685298
579,460,292,2,-124,-1.5546686929512603,124.01612798341996
580,481,292,-9,-228,-1.6102495278919362,228.17756243767704
581,502,292,-32,-222,-1.7139544147785455,224.2944493294473
582,523,292,-19,-262,-1.6466958716735691,263.75936002348806
583,544,292,-4,-23,-1.7429871413178357,23.345235059857504
584,607,292,-9,48,1.7561442767905915,48.83646178829912
585,628,292,-22,131,1.744597445884083,133.00375934536586
586,649,292,-32,134,1.8052120025187075,137.7679207943562
587,670,292,-9,35,1.8224862985530834,36.138621999185304
588,691,292,-4,-67,-1.630427039926066,67.11929677819934
589,712,292,-19,-247,-1.6475682180646747,247.72969139770066
590,733,292,-15,-80,-1.7561442767905915,81.39410298049853
591,754,292,-2,-26,-1.6475682180646747,26.076809620810597
592,775,292,-2,-46,-1.6142472221864275,46.04345773288535
593,796,292,-8,41,1.7634970854572822,41.773197148410844
594,817,292,0,42,1.5946013529799665,42.01190307520001
595,838,292,-20,-83,-1.8186078435335984,85.61541917201598
596,859,292,-21,-140,-1.719686274404394,141.56623891309678
597,880,292,0,-18,-1.6262948320406134,18.027756377319946
598,985,292,19,42,1.1459641638755542,46.09772228646444
599,1006,292,4,8,1.1071487177940904,8.94427190999916
600,1027,292,39,62,1.0093026635277977,73.24616030891995
601,1048,292,22,43,1.0978897231319673,48.30113870293329
602,1090,292,-41,-39,-2.393214606066275,57.3149195236284
603,1111,292,-40,-36,-2.3951358332893844,54.48853090330111
604,1132,292,-62,-50,-2.4532338761743446,80.2807573457052
605,1153,292,-73,-83,-2.292179512358001,110.5350623105628
606,1174,292,-7,-12,-2.0988707752212563,13.892443989449804
607,1195,292,20,51,1.197069506829343,54.78138369920935
608,1216,292,44,136,1.2578950989145121,142.9405470816451
609,1237,292,49,178,1.302168985199012,184.6212338816963
610,1258,292,-13,35,1.9264322110956564,37.33630940518894
611,19,313,1,9,1.460139105621001,9.055385138137417
612,40,313,3,2,0.7853981633974483,4.242640687119285
613,166,313,-15,33,2.022249418347451,36.6742416417845
614,187,313,-11,19,2.095592098445004,21.95449840010015
615,229,313,-5,-9,-2.158798930342464,10.816653826391969
616,250,313,-1,-3,-2.158798930342464,3.605551275463989
617,271,313,-4,-4,-2.356194490192345,5.656854249492381
618,292,313,-1,-3,-1.892546881191539,3.1622776601683795
619,313,313,-4,-3,-2.498091544796509,5.0
620,355,313,-11,20,2.0736395377227574,22.825424421026653
621,376,313,-54,77,2.1763409903998667,94.86832980505137
622,397,313,-51,135,1.9320000822885783,144.31216164966833
623,418,313,-15,27,2.0626055027835952,31.76476034853718
624,439,313,-3,6,2.0899424410414196,8.06225774829855
625,460,313,-13,-129,-1.6712324388437476,129.65338406690356
626,481,313,-11,-176,-1.633215136790854,176.34341496069538
627,502,313,-24,-244,-1.668841604088736,245.17748673155128
628,523,313,-6,-90,-1.6373644905707205,90.19977827023745
629,544,313,-4,-16,-1.873681195169868,16.76305461424021
630,607,313,-10,52,1.7572832284621134,53.9351462406472
631,628,313,-14,122,1.6931331606103925,122.9186723000212
632,649,313,-8,204,1.6146705921865343,205.19746587129188
633,670,313,-21,60,1.9074711461816238,63.56886030125127
634,691,313,-4,-64,-1.6322572826776627,65.12296062065974
635,712,313,-5,-142,-1.605993053181395,142.08800090085018
636,733,313,-5,-80,-1.633215136790854,80.15609770940699
637,754,313,-1,-15,-1.6373644905707205,15.033296378372908
638,775,313,1,-68,-1.5560915044170451,68.00735254367721
639,796,313,19,6,0.30587887140485215,19.924858845171276
640,817,313,31,98,1.2673364153550746,103.74005976477939
641,838,313,-30,-109,-1.839375757313777,113.05308487608819
642,859,313,-15,-115,-1.7004988639508087,115.97413504743201
643,880,313,0,-21,-1.5707963267948966,21.0
644,985,313,3,3,0.9272952180016122,5.0
645,1006,313,13,23,1.0563450137358688,26.419689627245813
646,1048,313,29,59,1.1003920638583053,66.18912297349165
647,1069,313,3,7,1.2120256565243244,8.54400374531753
648,1090,313,-32,-41,-2.248504619359524,52.630789467763066
649,1111,313,-35,-27,-2.4668517113662407,44.82186966202994
650,1132,313,-46,-38,-2.451146196535101,59.665735560705194
651,1153,313,-49,-54,-2.298566062714871,73.66138744281159
652,1174,313,-46,-82,-2.091254776246046,94.51454914456292
653,1195,313,9,84,1.452306367636759,84.5931439302264
654,1216,313,10,59,1.402900403544522,59.841457201508724
655,1237,313,35,216,1.4056476493802699,218.97945109073592
656,1258,313,16,42,1.1861916119726832,45.31004303683677
657,40,334,6,9,0.982793723247329,10.816653826391969
658,166,334,-41,69,2.117585167684144,80.77747210701756
659,187,334,-11,19,2.095592098445004,21.95449840010015
660,250,334,-12,-28,-2.0054665419441413,30.870698080866262
661,271,334,-5,-31,-1.730709449953116,31.400636936215164
662,292,334,2,-2,-0.7853981633974483,2.8284271247461903
663,313,334,-2,0,3.141592653589793,2.0
664,355,334,-24,39,2.1224513093234436,45.79301256742124
665,376,334,-52,118,1.9858710604895702,128.94960255851896
666,397,334,-79,126,2.136497795451074,149.25146565444507
667,418,334,-14,26,2.0491487581735544,30.4138126514911
668,439,334,0,22,1.6162196062164735,22.02271554554524
669,460,334,-23,-113,-1.7800758772424368,115.52056094046635
670,481,334,-47,-221,-1.7846691463744544,226.15260334561705
671,502,334,-12,-243,-1.6242433190764283,243.34748817277733
672,523,334,10,-80,-1.446441332248135,80.62257748298549
673,544,334,0,-22,-1.5707963267948966,22.0
674,607,334,-10,40,1.8157749899217608,41.23105625617661
675,628,334,-25,160,1.731888231332477,162.09873534361705
676,649,334,-4,199,1.5908941228934879,199.04019694524018
677,670,334,22,81,1.2941279877130016,84.20213774008353
678,691,334,-5,-74,-1.6382613513168014,74.16872656315464
679,712,334,-27,-178,-1.726821169795948,180.18878988438766
680,733,334,-11,-76,-1.714534999943223,76.79192665899195
681,754,334,-5,-12,-1.965587446494658,13.0
682,775,334,-13,-76,-1.740209370684515,77.10382610480494
683,796,334,-12,-41,-1.8555267653176089,42.720018726587654
684,817,334,-2,112,1.5975756378146626,112.04017136723775
685,838,334,-1,-61,-1.587188301102902,61.00819617067857
686,859,334,0,-92,-1.5816654639721668,92.00543462209176
687,880,334,-3,-18,-1.7359450042095235,18.24828759089466
688,985,334,6,7,0.9272952180016122,10.0
689,1006,334,15,33,1.1441688336680205,36.24913792078372
690,1027,334,2,9,1.3521273809209546,9.219544457292887
691,1048,334,4,15,1.3101939350475555,15.524174696260024
692,1069,334,23,42,1.0516502125483738,48.373546489791295
693,1090,334,-10,-10,-2.403777593469328,14.866068747318506
694,1111,334,-48,-43,-2.411084352786499,64.4437739428721
695,1132,334,-48,-52,-2.3265002505854353,71.449282711585
696,1153,334,-11,-12,-2.356194490192345,16.97056274847714
697,1174,334,-76,-90,-2.272056249661174,117.79643458101778
698,1195,334,-48,-25,-2.669815142409043,55.00909015790027
699,1216,334,9,46,1.3775848429470905,46.87216658103186
700,1237,334,48,145,1.2511161628147363,152.73833834371774
701,1258,334,26,75,1.2370941502573463,79.37883848986453
702,19,355,3,6,1.1071487177940904,6.708203932499369
703,145,355,-2,2,2.356194490192345,2.8284271247461903
704,166,355,-52,78,2.1676222307805975,94.30270409696638
705,208,355,-6,13,2.0032041023654346,14.317821063276353
706,250,355,-3,-19,-1.727398203776912,19.235384061671343
707,271,355,9,-18,-1.1071487177940904,20.12461179749811
708,292,355,3,-16,-1.3258176636680326,16.492422502470642
709,334,355,0,-8,-1.5707963267948966,8.0
710,355,355,-42,87,2.0160973706825827,97.50897394599124
711,376,355,-87,139,2.1351945462092763,164.51443705644803
712,397,355,-32,62,2.0472637462686034,69.77105417004964
713,418,355,-31,45,2.1637988886764226,55.47071299343465
714,439,355,-2,4,2.0344439357957027,4.47213595499958
715,460,355,0,-117,-1.5707963267948966,117.0
716,481,355,-8,-235,-1.6090754914212329,235.17227727774377
717,502,355,-21,-291,-1.6428363921817246,291.756747993941
718,523,355,-1,-36,-1.5985669633883177,36.013886210738214
719,544,355,2,-36,-1.5152978215491797,36.05551275463989
720,607,355,-7,36,1.7628443440356267,36.6742416417845
721,628,355,-16,153,1.6749927620575304,153.83432646844463
722,649,355,-15,124,1.691179147595456,124.90396310766124
723,670,355,16,125,1.4434885849240424,126.01983970788092
724,691,355,9,-95,-1.4659193880646628,95.524865872714
725,712,355,-2,-133,-1.585832787453758,133.01503674397117
726,733,355,-19,-63,-1.859383688688974,66.76076692189807
727,754,355,-7,-80,-1.6704649792860586,80.39900496896712
728,775,355,0,-42,-1.5707963267948966,42.0
729,796,355,-3,-11,-1.8157749899217608,12.36931687685298
730,817,355,24,85,1.2986504362637092,89.28605714219886
731,838,355,-2,-68,-1.6148853841929685,68.06614430096654
732,859,355,12,-91,-1.4288992721907328,91.92388155425118
733,880,355,2,-34,-1.4827889532671559,34.132096331752024
734,985,355,5,11,1.1441688336680205,12.083045973594572
735,1006,355,12,22,1.0370881351556351,25.553864678361276
736,1027,355,25,58,1.1638255414261254,63.15853069855251
737,1048,355,5,22,1.3473197256542635,22.561028345356956
738,1069,355,23,39,1.0489620469804861,46.14108798023731
739,1090,355,7,9,0.9097531579442097,11.40175425099138
740,1111,355,-13,-16,-2.2531128816696446,20.615528128088304
741,1132,355,-20,-17,-2.408777551803287,26.90724809414742
742,1153,355,-21,-25,-2.2502101322027452,33.421549934136806
743,1174,355,-56,-55,-2.365203255482762,78.49203781276162
744,1195,355,-65,-42,-2.5679259854216325,77.38862965578342
745,1216,355,-15,-13,-2.459276098715045,20.615528128088304
746,1237,355,15,92,1.3986055122719576,93.38094023943002
747,1258,355,6,118,1.519992622736675,118.15244390193544
748,19,376,8,15,1.0303768265243125,17.4928556845359
749,40,376,3,2,0.7853981633974483,4.242640687119285
750,145,376,-4,4,2.2455372690184494,6.4031242374328485
751,166,376,-14,41,1.9215242750431,43.657759905886145
752,187,376,-3,9,1.9890206563741257,9.848857801796104
753,208,376,-25,63,1.962201454920107,68.15423684555495
754,250,376,3,-7,-1.1659045405098132,7.615773105863909
755,271,376,4,-3,-0.6435011087932844,5.0
756,292,376,-6,-11,-2.137525544318403,13.038404810405298
757,313,376,0,-5,-1.5707963267948966,5.0
758,334,376,-1,1,2.356194490192345,1.4142135623730951
759,355,376,-48,110,1.989863826494717,120.42009799032718
760,376,376,-72,151,2.021111392501557,167.72000476985446
761,397,376,-30,57,2.0689130367952107,64.88451279003334
762,418,376,-37,65,2.0882840677690053,74.79304780526061
763,439,376,-2,-2,-2.356194490192345,2.8284271247461903
764,460,376,-25,-144,-1.749427333308846,146.32839779072276
765,481,376,-11,-211,-1.6228818760090753,211.28653530218153
766,502,376,-13,-218,-1.6349284417963281,218.44907873461037
767,523,376,-6,-60,-1.6869379536748867,60.40695324215582
768,544,376,0,-41,-1.546410917622178,41.012193308819754
769,607,376,-1,21,1.6183794300718801,21.02379604162864
770,628,376,-14,142,1.6690702800509059,142.68847185389575
771,649,376,14,155,1.480718173094556,155.63097378092831
772,670,376,31,93,1.2393997693305772,98.35141076771599
773,691,376,8,-165,-1.5163048705541655,165.24527224704494
774,712,376,-6,-89,-1.6492864294322285,89.27485648266257
775,733,376,-9,-54,-1.7359450042095235,54.74486277268398
776,754,376,-9,-44,-1.7725586711151837,44.91102314577124
777,775,376,-5,-23,-1.776191715984664,24.515301344262525
778,796,376,-16,-16,-2.32590073027357,23.345235059857504
779,817,376,10,74,1.423228255480902,74.81310045707235
780,838,376,-1,-88,-1.5935196876365376,88.02272433866155
781,859,376,0,-59,-1.5707963267948966,59.0
782,880,376,1,-19,-1.5182132651839548,19.026297590440446
783,985,376,7,24,1.2870022175865687,25.0
784,1006,376,7,9,0.9097531579442097,11.40175425099138
785,1027,376,35,52,0.978368973363018,62.68173577685928
786,1048,376,14,22,1.0040671092713902,26.076809620810597
787,1069,376,2,3,0.982793723247329,3.605551275463989
788,1090,376,32,43,0.931026543968271,53.600373133029585
789,1132,376,-25,-10,-2.761086276477428,26.92582403567252
790,1153,376,-26,-23,-2.436024475904582,35.4682957019364
791,1174,376,-21,-22,-2.332942867381882,30.4138126514911
792,1195,376,-38,0,3.141592653589793,38.0
793,1216,376,-46,-29,-2.5790947225207206,54.378304497290095
794,1237,376,17,62,1.3031800220101348,64.28841264178172
795,1258,376,39,162,1.334551066076459,166.6283289239858
796,19,397,21,19,0.7354397676755056,28.319604517012593
797,40,397,34,36,0.7994817392203085,50.20956084253277
798,61,397,6,3,0.5191461142465229,8.06225774829855
799,145,397,-31,46,2.178598322908857,56.0357029044876
800,166,397,-46,70,2.145684928064989,84.59905436823747
801,187,397,-4,11,1.9195673303788037,11.704699910719626
802,208,397,-9,8,2.4149503129080676,12.041594578792296
803,271,397,-1,1,2.356194490192345,1.4142135623730951
804,292,397,3,-5,-1.0303768265243125,5.830951894845301
805,313,397,-7,-5,-2.5829933382462307,9.433981132056603
806,334,397,-1,1,2.356194490192345,1.4142135623730951
807,355,397,-39,76,2.0449147573003996,85.42247947700886
808,376,397,-54,124,1.9815132899095687,135.2479205015737
809,397,397,-20,38,2.05527425583192,42.941821107167776
810,418,397,-24,45,2.0778948311872334,51.478150704935004
811,460,397,-27,-86,-1.8750048211341364,90.13878188659973
812,481,397,-35,-193,-1.7501938302669513,196.1479033790573
813,502,397,-20,-231,-1.6567906179891374,232.86047324524614
814,523,397,-2,-59,-1.6046816566990143,59.033888572581766
815,544,397,4,-58,-1.501939837493852,58.137767414994535
816,607,397,-1,27,1.6447353644528369,27.073972741361768
817,628,397,-33,161,1.7789185312391032,164.55090397806995
818,649,397,-11,149,1.6444881456692455,149.40548852033515
819,670,397,19,48,1.1938870564700756,51.62363799656123
820,691,397,34,-142,-1.3291344010911887,146.24978632463024
821,712,397,-16,-109,-1.725513191871961,110.3177229641729
822,733,397,-10,-50,-1.7681918866447774,50.99019513592785
823,775,397,-1,-4,-1.7681918866447774,5.0990195135927845
824,796,397,-1,-2,-2.0344439357957027,2.23606797749979
825,817,397,5,59,1.4876550949064553,60.207972893961475
826,838,397,9,-53,-1.4025895549378105,53.75872022286245
827,859,397,-4,-69,-1.6431336573334916,69.18092222571191
828,880,397,0,-5,-1.5707963267948966,5.0
829,985,397,5,11,1.0714496051147666,12.529964086141668
830,1006,397,10,25,1.1902899496825317,26.92582403567252
831,1027,397,20,48,1.176005207095135,52.0
832,1048,397,25,51,1.0993363767339894,57.245087125446844
833,1069,397,23,20,0.7157435896688801,30.479501308256342
834,1090,397,10,22,1.1441688336680205,24.166091947189145
835,1111,397,11,14,0.9048270894157867,17.804493814764857
836,1132,397,-8,-4,-2.677945044588987,8.94427190999916
837,1153,397,-22,-22,-2.333975924865626,31.827660925679098
838,1174,397,-49,-52,-2.33658915933514,72.13875518748573
839,1195,397,0,7,1.4288992721907328,7.0710678118654755
840,1216,397,-67,-31,-2.713857741203551,74.73285756613352
841,1237,397,10,58,1.383367214351223,59.033888572581766
842,1258,397,-17,106,1.729819506551158,107.35455276791944
843,19,418,31,20,0.5729661428887062,36.89173349139343
844,40,418,35,43,0.8876048815047018,55.44366510251645
845,61,418,13,33,1.1955255039389392,35.4682957019364
846,124,418,-4,3,2.498091544796509,5.0
847,145,418,-32,51,2.1224513093234436,61.05735008989499
848,166,418,-5,5,2.356194490192345,7.0710678118654755
849,187,418,-14,15,2.321725389192837,20.518284528683193
850,334,418,-9,16,2.0831857871056343,18.35755975068582
851,355,418,-40,66,2.1156602422464403,77.17512552629896
852,376,418,-49,131,1.9354100023560865,140.21768789992225
853,397,418,-14,11,2.4756234162106834,17.804493814764857
854,418,418,-3,6,2.0344439357957027,6.708203932499369
855,460,418,-6,-95,-1.6443476172834364,95.25754563287887
856,481,418,-19,-260,-1.6437435824034095,260.69330639661615
857,502,418,-37,-259,-1.7126933813990606,261.6295090390226
858,523,418,1,-73,-1.5570985534220307,73.00684899377592
859,544,418,7,-47,-1.422946961536141,47.51841748206689
860,607,418,-3,30,1.6672701019774836,31.144823004794873
861,628,418,-5,74,1.6382613513168014,74.16872656315464
862,649,418,10,159,1.5021543377050626,160.37767924496225
863,670,418,0,18,1.6262948320406134,18.027756377319946
864,691,418,5,-100,-1.5213317581933052,101.1236866416568
865,712,418,-26,-95,-1.847705166112655,98.76234100101111
866,733,418,-13,-33,-1.946067149650854,35.4682957019364
867,754,418,-19,-57,-1.908252396022678,60.40695324215582
868,796,418,1,12,1.4056476493802699,12.165525060596439
869,817,418,12,29,1.1902899496825317,32.31098884280702
870,838,418,38,0,0.0,38.0
871,859,418,2,-67,-1.5409544421277872,67.02984409947557
872,880,418,0,-9,-1.5707963267948966,9.0
873,1006,418,15,53,1.2776094302370145,55.362442142665635
874,1027,418,12,6,0.4636476090008061,13.416407864998739
875,1048,418,25,27,0.8224182792713783,38.2099463490856
876,1069,418,9,-8,-0.7853981633974483,12.727922061357855
877,1090,418,9,22,1.1824776086224307,23.769728648009426
878,1111,418,14,16,0.8519663271732721,21.2602916254693
879,1153,418,-14,-19,-2.2058230621852104,23.600847442411894
880,1174,418,-34,-28,-2.4353935611617965,44.68780594300866
881,1195,418,-20,5,2.8501358591119264,20.8806130178211
882,1216,418,20,50,1.1902899496825317,53.85164807134504
883,1237,418,-67,-50,-2.507569933926371,84.40379138403677
884,1258,418,-20,52,1.9379701606131159,55.71355310873648
885,19,439,78,57,0.6310793874713293,96.60745312862771
886,40,439,55,47,0.7071270228761704,72.34638899074369
887,61,439,33,54,1.0222469243443686,63.28506932918696
888,82,439,18,23,0.906750163968212,29.206163733020468
889,124,439,-23,42,2.0899424410414196,48.373546489791295
890,145,439,-31,36,2.297438667476622,48.16637831516918
891,166,439,0,10,1.5707963267948966,10.0
892,187,439,-24,30,2.229602362912373,39.20459156782532
893,208,439,-5,15,1.892546881191539,15.811388300841896
894,334,439,-10,27,1.925501978805837,28.792360097775937
895,355,439,-19,33,2.0931997585114255,38.07886552931954
896,376,439,-21,82,1.8329161680603694,84.8999411071645
897,397,439,-26,49,2.058632765454539,55.47071299343465
898,418,439,-4,26,1.7234456551901618,26.30589287593181
899,460,439,1,-109,-1.5616222722497866,109.00458705944443
900,481,439,-10,-156,-1.641192630101133,156.3873396410336
901,502,439,-20,-216,-1.6677139545892596,217.0184323968819
902,523,439,-3,-106,-1.6085142792617608,106.07544484940895
903,544,439,-3,-26,-1.6856729322117958,26.1725046566048
904,607,439,1,12,1.4056476493802699,12.165525060596439
905,628,439,-11,58,1.7551207356945957,60.01666435249463
906,649,439,2,92,1.5490606199531038,92.02173656261873
907,670,439,24,52,1.1383885512243588,57.271284253105414
908,691,439,11,-105,-1.4570043196511886,105.68348972285122
909,712,439,-54,-85,-2.136763929842662,100.70253224224304
910,733,439,-8,-30,-1.8313987185422376,31.04834939252005
911,754,439,-18,-52,-1.9040406279065694,55.02726596879042
912,796,439,4,15,1.3101939350475555,15.524174696260024
913,817,439,0,-36,-1.5707963267948966,36.0
914,838,439,27,-29,-0.8210972760767723,39.6232255123179
915,859,439,6,3,0.4636476090008061,6.708203932499369
916,1006,439,13,23,1.0563450137358688,26.419689627245813
917,1027,439,3,7,1.1659045405098132,7.615773105863909
918,1048,439,50,43,0.7102710074866863,65.94694837519019
919,1069,439,23,-10,-0.41012734054149097,25.079872407968907
920,1090,439,13,9,0.6055446636049701,15.811388300841896
921,1111,439,3,1,0.5880026035475675,3.605551275463989
922,1132,439,28,30,0.8198672643969563,41.036569057366385
923,1153,439,2,3,0.982793723247329,3.605551275463989
924,1174,439,-23,-7,-2.8068558162729786,24.351591323771842
925,1195,439,-16,17,2.356194490192345,24.041630560342615
926,1216,439,-3,27,1.717874682183299,27.294688127912362
927,1237,439,-3,10,1.8622531212727638,10.44030650891055
928,1258,439,-71,29,2.7418115553469966,77.07788269017254
929,19,460,22,14,0.5667292175235064,26.076809620810597
930,40,460,113,63,0.5048613716591264,130.24976007655445
931,61,460,85,83,0.7734939638391385,118.80235687897779
932,82,460,44,54,0.8870870151605253,69.65629906907199
933,103,460,14,16,0.8519663271732721,21.2602916254693
934,124,460,-29,48,2.11427392150794,56.08029957123981
935,145,460,-10,30,1.9222411207984482,31.953090617340916
936,166,460,-12,30,1.979704155745822,32.69556544854363
937,187,460,-22,40,2.0736395377227574,45.65084884205331
938,334,460,-11,34,1.9100889412489412,36.05551275463989
939,355,460,-16,24,2.1401095178955587,29.68164415931166
940,376,460,-50,143,1.913377201227756,151.82226450688975
941,397,460,-37,36,2.3698922635652107,51.62363799656123
942,460,460,-18,-66,-1.837048375945822,68.41052550594829
943,481,460,1,-44,-1.5480729659532555,44.01136216933077
944,502,460,-14,-217,-1.6352231662204502,217.45114393812693
945,523,460,-4,-77,-1.6220334941983154,78.10249675906654
946,544,460,2,-41,-1.522054475484965,41.048751503547585
947,607,460,0,4,1.5707963267948966,4.0
948,628,460,-19,98,1.7721134351695373,100.0199980003999
949,649,460,-1,57,1.5883383868522991,57.0087712549569
950,670,460,2,42,1.5232132235179132,42.04759208325728
951,691,460,-42,-154,-1.8430823125899474,159.89058759038946
952,712,460,-37,-31,-2.4442018637200857,48.27007354458868
953,733,460,-52,-70,-2.218853212725411,87.80091115700337
954,754,460,-8,-32,-1.8449637779145553,33.24154027718932
955,817,460,4,-48,-1.4876550949064553,48.16637831516918
956,838,460,18,-40,-1.1479424006619559,43.86342439892262
957,859,460,19,21,0.8353565591193911,28.319604517012593
958,880,460,-5,0,-2.9441970937399127,5.0990195135927845
959,901,460,-4,-3,-2.498091544796509,5.0
960,1027,460,20,34,1.039072259536091,39.44616584663204
961,1048,460,15,-22,-0.9723774333163594,26.627053911388696
962,1069,460,50,-20,-0.3805063771123649,53.85164807134504
963,1090,460,11,27,1.1525719972156676,29.546573405388315
964,1111,460,15,32,1.1324597669369387,35.34119409414458
965,1132,460,5,7,1.0121970114513341,9.433981132056603
966,1153,460,10,26,1.1705556697609225,28.231188426986208
967,1195,460,-12,-8,-2.5535900500422257,14.422205101855956
968,1216,460,-36,-6,-2.976443976175166,36.49657518178932
969,1237,460,-3,10,1.8622531212727638,10.44030650891055
970,1258,460,-59,35,2.6061731116531672,68.60029154456998
971,19,481,13,17,0.9179496956941223,21.400934559032695
972,40,481,25,33,0.9034901918165423,42.01190307520001
973,61,481,44,42,0.7621465405869854,60.8276253029822
974,82,481,20,31,1.0121970114513341,37.73592452822641
975,103,481,15,44,1.2291808361470895,47.75981574503821
976,124,481,-51,64,2.24362887438866,81.83520025025906
977,145,481,-15,11,2.539305307454829,19.4164878389476
978,166,481,-15,17,2.2655346029916,23.430749027719962
979,187,481,-2,5,2.1112158270654806,5.830951894845301
